ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,order_value_INR,delivery_time_minutes,status,distance_km,_approx_place,place_type,hour_sin,hour_cos,log_order_value,place_encoded,cluster_kmeans,cluster_dbscan,cluster_hdbscan,predicted_cluster_xgb,pca1,pca2
ORD0712,DP0066,30,3.4,17.47314,78.440016,17.425786,78.345202,2025-03-23,14:50:53,393.0,52.0,Delayed,11.353,Hyderabad,Metro,-0.4999999999999997,-0.8660254037844388,5.976350909297934,1,2,0,1,1,0.8809217584300458,-0.9735855118084155
ORD0713,DP0127,30,4.1,22.773548,88.435877,22.786776,88.35481,2024-01-03,14:18:59,287.0,37.0,Delivered,8.44,Kolkata,Metro,-0.4999999999999997,-0.8660254037844388,5.662960480135946,1,2,0,1,1,-0.22647595807590398,-0.6650965118317482
ORD0714,DP0357,39,4.0,12.835304,77.374222,12.955765,77.418523,2024-03-14,15:40:36,555.0,53.0,Delivered,14.229,Bengaluru,Metro,-0.7071067811865471,-0.7071067811865479,6.320768294250582,1,2,0,1,1,1.721640502060436,-0.9450497179487636
ORD0715,DP0295,24,4.0,17.592683,78.386794,17.53079,78.375729,2024-03-02,11:04:59,409.0,27.0,Delivered,6.981,Hyderabad,Metro,0.258819045102521,-0.9659258262890682,6.016157159698354,1,4,0,1,1,-0.5210431599658907,0.15476214158646587
ORD0716,DP0316,33,4.4,13.099955,77.338961,13.054897,77.282943,2024-02-16,19:43:02,909.0,35.0,Delivered,7.869,Bengaluru,Metro,-0.9659258262890684,0.2588190451025203,6.813444599510896,1,3,0,1,1,1.2339248146086463,1.1877091709257037
ORD0717,DP0349,32,4.5,19.074734,72.846758,18.996083,72.803298,2024-10-03,22:24:24,455.0,30.0,Delivered,9.867,Mumbai,Metro,-0.5000000000000004,0.8660254037844384,6.1224928095143865,1,3,0,1,1,0.4337069740611068,0.05528129135738317
ORD0718,DP0262,35,5.0,28.919168,77.321262,29.013176,77.281377,2024-10-19,17:37:47,467.0,39.0,Delivered,11.15,Delhi,Metro,-0.9659258262890683,-0.25881904510252063,6.148468295917647,1,2,0,1,1,0.8997094570672357,-0.5235763485641776
ORD0719,DP0154,34,4.2,22.782111,88.322497,22.726897,88.454635,2024-08-23,09:49:17,326.0,32.0,Cancelled,14.876,Kolkata,Metro,0.7071067811865476,-0.7071067811865475,5.7899601708972535,1,2,0,-1,1,0.3292882659483055,-1.2048642068392739
ORD0720,DP0186,27,3.7,19.113184,72.520968,19.115195,72.522146,2024-05-03,15:49:01,404.0,9.0,Delivered,0.256,Mumbai,Metro,-0.7071067811865471,-0.7071067811865479,6.003887067106539,1,3,-1,-1,1,-1.8367194245382719,1.622659411308222
ORD0721,DP0291,25,3.8,19.21473,73.094099,19.179695,73.091396,2025-09-19,18:15:06,521.0,26.0,Delivered,3.906,Mumbai,Metro,-1.0,-1.8369701987210297e-16,6.257667587882639,1,3,0,-1,1,-0.3516877741529911,1.0894555253911242
ORD0722,DP0290,22,3.5,12.92612,80.134278,12.967928,80.029846,2024-02-16,13:02:15,127.0,36.0,Delivered,12.235,Chennai,Metro,-0.2588190451025208,-0.9659258262890683,4.852030263919617,1,2,-1,-1,1,-0.5095623055316534,-1.8320660473022794
ORD0723,DP0169,26,4.5,22.775013,88.247448,22.707448,88.142813,2025-05-14,22:14:48,163.0,44.0,Delivered,13.099,Kolkata,Metro,-0.5000000000000004,0.8660254037844384,5.099866427824199,1,2,0,-1,1,0.41581853911203487,-1.8665332788274676
ORD0724,DP0295,37,4.7,18.446862,73.914393,18.419479,73.959304,2024-04-25,20:05:24,707.0,24.0,Delivered,5.632,Pune,Metro,-0.8660254037844386,0.5000000000000001,6.56244409369372,1,3,0,1,1,0.23013335997933332,1.3344200828447499
ORD0725,DP0247,37,3.8,18.911782,73.073181,18.999109,73.110751,2025-07-09,20:32:54,473.0,49.0,Delivered,10.483,Mumbai,Metro,-0.8660254037844386,0.5000000000000001,6.161207321695077,1,2,0,1,1,1.1015109113701165,-0.4027863992941624
ORD0726,DP0221,42,3.3,13.200136,80.39447,13.247459,80.276517,2025-03-08,21:51:31,369.0,60.0,Delivered,13.81,Chennai,Metro,-0.7071067811865477,0.7071067811865474,5.91350300563827,1,2,-1,-1,1,1.5417670169188942,-1.3076995144063566
ORD0727,DP0184,24,3.9,18.792605,72.982034,18.87032,72.954195,2025-05-15,21:17:31,425.0,38.0,Delivered,9.125,Mumbai,Metro,-0.7071067811865477,0.7071067811865474,6.054439346269371,1,3,0,1,1,0.5459597630843278,-0.10827661019063652
ORD0728,DP0237,34,4.2,12.89305,80.233338,12.845335,80.172237,2024-01-13,18:34:06,536.0,37.0,Delivered,8.486,Chennai,Metro,-1.0,-1.8369701987210297e-16,6.285998094508865,1,3,0,1,1,0.6121297112987709,0.21660423098797466
ORD0729,DP0329,27,4.0,19.015868,72.9834,18.9972,73.093894,2024-08-06,22:09:00,288.0,35.0,Delivered,11.801,Mumbai,Metro,-0.5000000000000004,0.8660254037844384,5.666426688112432,1,2,0,1,1,0.37517727578520305,-0.7940867716918779
ORD0730,DP0212,25,3.8,12.726021,77.679515,12.826185,77.692179,2024-12-18,19:04:27,244.0,53.0,Delivered,11.222,Bengaluru,Metro,-0.9659258262890684,0.2588190451025203,5.501258210544727,1,2,0,1,1,0.754752906138508,-1.4431316231830527
ORD0731,DP0330,34,3.3,12.883722,80.284978,12.827911,80.166034,2024-07-15,12:26:50,482.0,86.0,Delayed,14.31,Chennai,Metro,1.2246467991473532e-16,-1.0,6.180016653652572,1,2,-1,-1,1,2.463389757009391,-2.0624212512233724
ORD0732,DP0062,34,4.6,13.226732,77.562885,13.315768,77.55794,2024-09-25,15:30:17,212.0,34.0,Delivered,9.915,Bengaluru,Metro,-0.7071067811865471,-0.7071067811865479,5.3612921657094255,1,2,0,1,1,-0.32231186328648875,-1.1121620120937261
ORD0733,DP0150,28,4.6,19.154576,73.177512,19.198441,73.103713,2024-06-26,17:32:46,559.0,28.0,Delivered,9.158,Mumbai,Metro,-0.9659258262890683,-0.25881904510252063,6.327936783729195,1,3,0,1,1,0.49373660154212795,0.3232513986928962
ORD0734,DP0100,20,3.5,18.990869,73.181256,19.107523,73.143253,2025-05-23,21:31:50,128.0,55.0,Delivered,13.572,Mumbai,Metro,-0.7071067811865477,0.7071067811865474,4.859812404361672,1,2,-1,-1,1,0.6143407908659969,-2.315756418251266
ORD0735,DP0331,30,4.3,28.772719,76.780119,28.648704,76.740158,2024-06-03,19:22:29,863.0,63.0,Delivered,14.33,Delhi,Metro,-0.9659258262890684,0.2588190451025203,6.761572768804055,1,2,0,1,1,2.9287363039909557,-0.5005269828715974
ORD0736,DP0383,30,5.0,13.042495,77.484945,13.024184,77.452624,2025-07-05,01:13:20,585.0,17.0,Delivered,4.05,Bengaluru,Metro,0.25881904510252074,0.9659258262890683,6.373319789577012,1,3,-1,-1,1,-0.5181404438232846,1.3685218636102132
ORD0737,DP0017,30,3.8,19.37969,72.736608,19.423755,72.851544,2025-01-07,21:06:27,502.0,63.0,Delivered,13.012,Mumbai,Metro,-0.7071067811865477,0.7071067811865474,6.220590170099739,1,2,0,1,1,2.007785561901977,-1.0469688094585505
ORD0738,DP0307,31,3.4,13.127375,77.675086,13.196913,77.660672,2025-07-14,13:50:54,836.0,41.0,Delivered,7.888,Bengaluru,Metro,-0.2588190451025208,-0.9659258262890683,6.729824070489475,1,1,0,-1,1,0.931140925910656,0.8449798453502285
ORD0739,DP0256,25,4.6,28.646233,76.810259,28.571334,76.849306,2024-01-28,11:56:42,1348.0,39.0,Delivered,9.159,Delhi,Metro,0.258819045102521,-0.9659258262890682,7.207118856207756,1,1,-1,-1,1,1.9216010973364446,1.4734444892279743
ORD0740,DP0204,35,4.7,17.190728,78.675611,17.275213,78.60805,2025-08-30,22:09:28,854.0,34.0,Delivered,11.821,Hyderabad,Metro,-0.5000000000000004,0.8660254037844384,6.75110146893676,1,1,0,-1,1,1.6200095461490827,0.628864376971389
ORD0741,DP0002,30,3.5,18.967173,72.637231,19.017962,72.560744,2024-04-23,08:16:49,116.0,50.0,Delivered,9.827,Mumbai,Metro,0.8660254037844387,-0.4999999999999998,4.762173934797756,1,4,-1,-1,1,-0.6281941776308433,-1.9762111973046201
ORD0742,DP0317,33,4.3,22.524528,88.114732,22.543837,88.140516,2025-07-20,13:35:10,171.0,15.0,Delivered,3.409,Kolkata,Metro,-0.2588190451025208,-0.9659258262890683,5.147494476813453,1,4,0,-1,1,-2.1084150671958857,0.025305651226852903
ORD0743,DP0187,27,5.0,18.505487,73.624369,18.45206,73.633116,2025-05-25,21:50:14,271.0,39.0,Delivered,6.012,Pune,Metro,-0.7071067811865477,0.7071067811865474,5.605802066295998,1,3,0,1,1,-0.16832895021727268,-0.45123897537429475
ORD0744,DP0315,37,4.0,12.764488,77.503479,12.851604,77.566392,2024-09-27,13:54:08,428.0,47.0,Delivered,11.848,Bengaluru,Metro,-0.2588190451025208,-0.9659258262890683,6.061456918928017,1,2,0,1,1,0.820554288046623,-0.8856140847891454
ORD0745,DP0384,25,4.7,28.408238,77.283869,28.393754,77.143888,2025-08-25,19:30:15,603.0,62.0,Delivered,13.786,Delhi,Metro,-0.9659258262890684,0.2588190451025203,6.403574197934815,1,2,0,1,1,2.4125793556624076,-1.0791767867103919
ORD0746,DP0340,38,3.5,18.478542,73.972702,18.481418,74.065213,2024-04-27,23:28:26,253.0,27.0,Delivered,9.762,Pune,Metro,-0.25881904510252157,0.9659258262890681,5.537334267018537,1,3,0,-1,1,-0.4344618387117603,-0.31465471228049835
ORD0747,DP0184,32,4.3,13.174714,80.401128,13.165288,80.488273,2025-01-16,20:34:57,479.0,50.0,Delivered,9.493,Chennai,Metro,-0.8660254037844386,0.5000000000000001,6.173786103901937,1,2,0,1,1,1.1099821002347066,-0.4023654268899907
ORD0748,DP0368,46,4.2,12.902675,77.541451,13.006231,77.624517,2024-07-09,09:52:15,248.0,62.0,Delivered,14.616,Bengaluru,Metro,0.7071067811865476,-0.7071067811865475,5.517452896464707,1,2,-1,-1,1,0.9573334461746014,-2.2803662463690624
ORD0749,DP0174,35,3.6,28.94869,77.242416,28.848837,77.251945,2024-01-17,19:41:02,274.0,70.0,Delivered,11.142,Delhi,Metro,-0.9659258262890684,0.2588190451025203,5.616771097666572,1,2,0,-1,1,1.321333547974551,-1.7262989962060915
ORD0750,DP0064,38,4.0,22.712369,88.434628,22.739127,88.310229,2025-01-11,14:44:52,157.0,53.0,Delivered,13.101,Kolkata,Metro,-0.4999999999999997,-0.8660254037844388,5.062595033026967,1,2,0,1,1,0.32519781988256463,-2.239149202997651
ORD0751,DP0352,24,5.0,19.366906,72.789063,19.32744,72.795792,2024-10-07,20:04:37,220.0,23.0,Delivered,4.445,Mumbai,Metro,-0.8660254037844386,0.5000000000000001,5.3981627015177525,1,3,0,-1,1,-1.0611051796096493,-0.04200998499471283
ORD0752,DP0338,40,4.2,28.537042,77.41634,28.515621,77.315409,2025-09-18,11:27:44,163.0,53.0,Returned,10.144,Delhi,Metro,0.258819045102521,-0.9659258262890682,5.099866427824199,1,2,0,-1,1,-0.17300116985302316,-1.9152467712226642
ORD0753,DP0247,29,4.4,13.236471,80.342384,13.268285,80.345739,2024-05-22,18:23:28,212.0,21.0,Delivered,3.556,Chennai,Metro,-1.0,-1.8369701987210297e-16,5.3612921657094255,1,3,0,1,1,-1.4110066563242396,0.1579369445085279
ORD0754,DP0155,30,4.5,19.152111,73.199017,19.097866,73.093427,2024-09-26,20:48:32,878.0,50.0,Delivered,12.627,Mumbai,Metro,-0.8660254037844386,0.5000000000000001,6.778784897685177,1,2,0,1,1,2.335848006921646,0.10433040836972221
ORD0755,DP0035,26,4.5,13.055828,80.144146,13.157082,80.147083,2025-07-13,20:06:14,216.0,47.0,Delivered,11.263,Chennai,Metro,-0.8660254037844386,0.5000000000000001,5.37989735354046,1,2,0,1,1,0.5323455492672237,-1.4908549135267322
ORD0756,DP0116,41,4.6,17.315641,78.488841,17.3806,78.396456,2025-03-10,11:35:58,2652.0,47.0,Delivered,12.179,Hyderabad,Metro,0.258819045102521,-0.9659258262890682,7.88344635413774,1,1,-1,-1,1,4.21414887756972,3.064098344839711
ORD0757,DP0192,36,4.2,17.265961,78.639568,17.158115,78.682048,2024-08-14,12:13:40,593.0,44.0,Delivered,12.813,Hyderabad,Metro,1.2246467991473532e-16,-1.0,6.386879319362645,1,2,0,1,1,1.193233554515414,-0.5324212338018462
ORD0758,DP0387,34,4.0,19.388672,72.75486,19.425822,72.801243,2024-07-26,21:02:52,478.0,36.0,Delivered,6.382,Mumbai,Metro,-0.7071067811865477,0.7071067811865474,6.171700597410915,1,3,0,1,1,0.1928066861438455,0.45955754075129773
ORD0759,DP0015,30,5.0,13.028265,77.47439,12.96631,77.560296,2024-08-25,17:16:24,230.0,39.0,Delivered,11.58,Bengaluru,Metro,-0.9659258262890683,-0.25881904510252063,5.442417710521793,1,2,0,1,1,0.3040417656421967,-1.3993178737686163
ORD0760,DP0255,27,3.9,18.94306,73.190107,18.950232,73.15269,2024-12-26,13:25:19,686.0,24.0,Delivered,4.015,Mumbai,Metro,-0.2588190451025208,-0.9659258262890683,6.532334292222349,1,3,0,-1,1,-0.3293705512236373,1.3749031135429701
ORD0761,DP0357,40,3.6,22.756518,88.608133,22.744689,88.723846,2024-02-06,12:52:46,281.0,45.0,Delivered,11.938,Kolkata,Metro,1.2246467991473532e-16,-1.0,5.641907070938114,1,2,0,1,1,0.23484601434131294,-1.256433933383402
ORD0762,DP0347,38,4.3,19.053382,72.986296,19.071657,72.996521,2025-05-15,13:49:16,457.0,13.0,Delivered,2.299,Mumbai,Metro,-0.2588190451025208,-0.9659258262890683,6.126869184114185,1,4,0,-1,1,-1.4441908853903684,1.29881978064815
ORD0763,DP0052,40,3.3,13.227016,80.075686,13.31604,80.032538,2024-11-24,11:23:44,2521.0,41.0,Delivered,10.945,Chennai,Metro,0.258819045102521,-0.9659258262890682,7.8328075165248645,1,1,-1,-1,1,3.56297525395924,3.4121750310465018
ORD0764,DP0222,30,4.1,28.495473,77.432213,28.523506,77.53476,2025-08-08,10:52:16,393.0,41.0,Delivered,10.494,Delhi,Metro,0.49999999999999994,-0.8660254037844387,5.976350909297934,1,2,0,1,1,0.2897831819163586,-0.7188319910642611
ORD0765,DP0149,35,4.6,12.919301,80.160738,13.026102,80.205368,2024-08-31,20:43:58,939.0,69.0,Delivered,12.823,Chennai,Metro,-0.8660254037844386,0.5000000000000001,6.84587987526405,1,2,0,1,1,3.0729535693965984,-0.3392106357030915
ORD0766,DP0381,27,3.1,28.687891,76.73007,28.788056,76.783912,2024-03-10,18:19:35,257.0,57.0,Delivered,12.313,Delhi,Metro,-1.0,-1.8369701987210297e-16,5.552959584921617,1,2,0,-1,1,0.9601519224232248,-1.5380101103688129
ORD0767,DP0074,32,4.7,22.848324,88.301379,22.90156,88.353072,2025-03-18,14:43:14,410.0,25.0,Delivered,7.943,Kolkata,Metro,-0.4999999999999997,-0.8660254037844388,6.018593214496234,1,3,0,1,1,-0.29291766186930734,0.05257332382414585
ORD0768,DP0269,29,3.9,18.795202,73.152111,18.693157,73.217659,2024-03-30,11:43:58,1451.0,43.0,Delivered,13.281,Mumbai,Metro,0.258819045102521,-0.9659258262890682,7.280697195384741,1,1,-1,-1,1,2.633811766974783,1.1749741456821607
ORD0769,DP0115,44,3.8,13.2663,80.122788,13.288551,80.077054,2025-05-18,18:40:47,271.0,25.0,Delivered,5.533,Chennai,Metro,-1.0,-1.8369701987210297e-16,5.605802066295998,1,3,-1,-1,1,-0.9806066167577476,0.21657030307643227
ORD0770,DP0207,34,4.2,17.462567,78.243375,17.438072,78.355395,2025-03-16,17:36:54,1494.0,44.0,Delivered,12.191,Hyderabad,Metro,-0.9659258262890683,-0.25881904510252063,7.3098814858247865,1,1,-1,-1,1,2.9034404180451507,1.4645984600507411
ORD0771,DP0363,34,4.2,28.619174,76.790528,28.549099,76.779248,2024-08-05,13:28:04,689.0,20.0,Delivered,7.869,Delhi,Metro,-0.2588190451025208,-0.9659258262890683,6.536691597591305,1,4,0,1,1,0.0179650386582714,1.000225766200684
ORD0772,DP0374,37,4.7,18.979038,72.986224,18.885718,73.044447,2025-02-21,08:34:20,283.0,56.0,Delivered,12.049,Mumbai,Metro,0.8660254037844387,-0.4999999999999998,5.648974238161206,1,2,0,-1,1,0.6606383320051783,-1.7610810388536673
ORD0773,DP0266,30,3.4,22.554021,88.668812,22.528882,88.579816,2025-02-07,18:08:42,654.0,37.0,Delivered,9.558,Kolkata,Metro,-1.0,-1.8369701987210297e-16,6.484635235635252,1,3,0,-1,1,0.9415465249656391,0.500254965153088
ORD0774,DP0266,31,3.4,12.800843,77.500114,12.891198,77.508098,2025-02-15,21:21:36,830.0,53.0,Delivered,10.084,Bengaluru,Metro,-0.7071067811865477,0.7071067811865474,6.7226297948554485,1,2,0,-1,1,1.9007923395667017,0.4462397768635903
ORD0775,DP0280,30,3.4,28.45203,77.13709,28.415653,77.245403,2025-07-06,18:50:01,649.0,53.0,Delivered,11.337,Delhi,Metro,-1.0,-1.8369701987210297e-16,6.476972362889683,1,2,0,1,1,1.6934416127758183,-0.19040947117559867
ORD0776,DP0064,28,4.6,22.545134,88.403742,22.464379,88.336469,2024-02-29,11:02:47,140.0,32.0,Delivered,11.331,Kolkata,Metro,0.258819045102521,-0.9659258262890682,4.948759890378168,1,4,0,-1,1,-0.7109366869630207,-1.712702658098368
ORD0777,DP0193,35,3.6,22.350663,88.159105,22.2519,88.131153,2024-09-23,22:39:49,252.0,46.0,Delivered,11.352,Kolkata,Metro,-0.5000000000000004,0.8660254037844384,5.53338948872752,1,2,0,1,1,0.4639888229274621,-1.0926986334007673
ORD0778,DP0295,34,4.7,13.124196,80.116496,13.052868,80.074519,2024-11-17,23:19:45,353.0,52.0,Delivered,9.142,Chennai,Metro,-0.25881904510252157,0.9659258262890681,5.869296913133774,1,2,0,1,1,0.7843594042224937,-0.8237170259797196
ORD0779,DP0276,29,3.9,19.293063,72.707211,19.292356,72.814302,2024-11-25,13:41:47,399.0,44.0,Delivered,11.24,Mumbai,Metro,-0.2588190451025208,-0.9659258262890683,5.991464547107982,1,2,0,1,1,0.6165805727457885,-0.8263705502304316
ORD0780,DP0169,33,3.6,13.062723,80.451358,13.036975,80.447729,2024-09-28,22:02:46,649.0,16.0,Delivered,2.89,Chennai,Metro,-0.5000000000000004,0.8660254037844384,6.476972362889683,1,3,0,-1,1,-0.6078133665310849,1.974219550132503
ORD0781,DP0332,40,3.5,17.341913,78.575588,17.27507,78.634238,2024-03-07,21:13:26,476.0,44.0,Delivered,9.696,Hyderabad,Metro,-0.7071067811865477,0.7071067811865474,6.1675164908883415,1,3,0,1,1,0.7848341310437814,-0.06987355780444701
ORD0782,DP0375,27,4.7,13.050116,80.181338,12.99005,80.105744,2024-02-03,13:12:37,165.0,39.0,Delivered,10.568,Chennai,Metro,-0.2588190451025208,-0.9659258262890683,5.111987788356544,1,2,0,1,1,-0.3326999325251429,-1.6717587133351042
ORD0783,DP0007,31,3.9,17.590031,78.451306,17.494927,78.374855,2025-06-22,11:15:41,548.0,47.0,Delivered,13.324,Hyderabad,Metro,0.258819045102521,-0.9659258262890682,6.3080984415095305,1,2,0,1,1,1.2246432880118907,-0.769112653005488
ORD0784,DP0032,34,3.7,22.770751,88.439826,22.78122,88.50444,2025-05-27,01:21:00,644.0,28.0,Delayed,6.726,Kolkata,Metro,0.25881904510252074,0.9659258262890683,6.4692503167957724,1,3,-1,-1,1,0.14901736388753256,1.1121196130903812
ORD0785,DP0226,31,4.2,17.314402,78.568971,17.339678,78.525342,2025-08-02,18:10:02,621.0,33.0,Delivered,5.417,Hyderabad,Metro,-1.0,-1.8369701987210297e-16,6.432940092739179,1,3,0,1,1,0.2859625079482308,0.9077636044213516
ORD0786,DP0068,39,4.2,22.842157,88.494974,22.760985,88.467008,2024-10-14,22:59:21,895.0,36.0,Delivered,9.47,Kolkata,Metro,-0.5000000000000004,0.8660254037844384,6.79794041297493,1,3,0,-1,1,1.3753295516658253,1.0492501347636551
ORD0787,DP0384,33,4.3,12.906964,77.759094,12.81589,77.820964,2024-06-30,21:15:40,753.0,58.0,Delivered,12.147,Bengaluru,Metro,-0.7071067811865477,0.7071067811865474,6.625392368007956,1,2,0,1,1,2.2712061520772817,-0.26764436507413375
ORD0788,DP0396,36,4.6,22.59024,88.519254,22.624033,88.461671,2025-04-15,18:51:10,579.0,32.0,Cancelled,7.004,Kolkata,Metro,-1.0,-1.8369701987210297e-16,6.363028103540465,1,3,0,1,1,0.3744978388874606,0.589131310109343
ORD0789,DP0119,37,5.0,17.310284,78.301647,17.401384,78.22367,2024-10-27,12:47:08,400.0,50.0,Delivered,13.081,Hyderabad,Metro,1.2246467991473532e-16,-1.0,5.993961427306569,1,2,0,1,1,1.0586336862890677,-1.3986315539831917
ORD0790,DP0107,34,3.5,18.910112,72.911692,18.975283,72.89664,2025-04-18,14:56:45,131.0,35.0,Delivered,7.418,Mumbai,Metro,-0.4999999999999997,-0.8660254037844388,4.882801922586371,1,4,0,-1,1,-1.167196262780354,-1.1132496284859235
ORD0791,DP0069,40,3.2,18.552661,73.66325,18.555281,73.545234,2025-06-26,12:55:49,567.0,47.0,Delivered,12.444,Pune,Metro,1.2246467991473532e-16,-1.0,6.342121418721152,1,2,0,-1,1,1.058468957893231,-0.44547169112546303
ORD0792,DP0028,31,4.1,12.903685,77.628741,12.908684,77.757577,2025-10-15,11:52:47,486.0,49.0,Delivered,13.975,Bengaluru,Metro,0.258819045102521,-0.9659258262890682,6.18826412308259,1,2,0,1,1,1.2568062578051424,-1.105444567050995
ORD0793,DP0376,26,4.2,17.528956,78.265931,17.656575,78.279902,2024-07-27,17:01:06,508.0,53.0,Delivered,14.268,Hyderabad,Metro,-0.9659258262890683,-0.25881904510252063,6.2324480165505225,1,2,0,1,1,1.8441077627993585,-1.0933412542705374
ORD0794,DP0134,37,4.5,29.05046,77.089368,29.161139,77.168532,2024-10-12,14:35:06,172.0,53.0,Delivered,14.513,Delhi,Metro,-0.4999999999999997,-0.8660254037844388,5.153291594497779,1,2,0,1,1,0.6380810673134087,-2.4209576758343667
ORD0795,DP0264,22,4.2,28.360433,76.985467,28.466552,77.054946,2025-06-16,18:39:51,197.0,75.0,Delivered,13.617,Delhi,Metro,-1.0,-1.8369701987210297e-16,5.288267030694535,1,2,-1,-1,1,1.64972599147758,-2.6952852572281523
ORD0796,DP0327,29,4.0,19.203136,72.743016,19.305788,72.651185,2025-09-07,17:13:54,878.0,52.0,Delivered,14.94,Mumbai,Metro,-0.9659258262890683,-0.25881904510252063,6.778784897685177,1,2,0,1,1,2.576213380418206,-0.24327626958176513
ORD0797,DP0001,21,5.0,22.81162,88.4232,22.7469,88.337304,2024-01-03,16:23:41,409.0,32.0,Cancelled,11.373,Kolkata,Metro,-0.8660254037844384,-0.5000000000000004,6.016157159698354,1,2,0,-1,1,0.6045732668989896,-0.6088621642234174
ORD0798,DP0297,26,4.7,12.928178,77.549951,13.020025,77.531004,2025-07-03,00:57:26,677.0,47.0,Delivered,10.417,Bengaluru,Metro,0.0,1.0,6.519147287940395,1,2,0,-1,1,1.5358659845466562,-0.00403360404660761
ORD0799,DP0237,40,5.0,12.877952,80.324038,12.981688,80.373753,2024-07-02,22:33:33,428.0,62.0,Returned,12.731,Chennai,Metro,-0.5000000000000004,0.8660254037844384,6.061456918928017,1,2,0,-1,1,1.7958387332501642,-1.3503221668913863
ORD0800,DP0169,33,4.1,19.283349,72.77307,19.412086,72.735815,2024-05-05,20:12:54,429.0,57.0,Delivered,14.839,Mumbai,Metro,-0.8660254037844386,0.5000000000000001,6.063785208687608,1,2,0,1,1,1.8812565353624287,-1.3616043487998521
ORD0801,DP0053,39,4.0,18.485021,73.840029,18.504687,73.809486,2025-07-12,19:22:00,810.0,27.0,Delivered,3.893,Pune,Metro,-0.9659258262890684,0.2588190451025203,6.698268054115413,1,3,0,-1,1,0.19820387653513438,1.7938845680820081
ORD0802,DP0025,35,3.8,22.417673,88.158764,22.438104,88.185899,2025-07-10,14:24:58,293.0,20.0,Delivered,3.597,Kolkata,Metro,-0.4999999999999997,-0.8660254037844388,5.683579767338681,1,3,0,-1,1,-1.4632741778971474,0.5140282196254999
ORD0803,DP0120,45,3.0,28.952908,77.371255,28.97459,77.346838,2024-05-20,21:55:13,449.0,21.0,Delivered,3.385,Delhi,Metro,-0.7071067811865477,0.7071067811865474,6.1092475827643655,1,3,-1,-1,1,-0.9445949569848437,1.3994390052331867
ORD0804,DP0355,35,3.6,17.298683,78.270505,17.179124,78.294874,2025-03-17,13:13:59,304.0,31.0,Delivered,13.544,Hyderabad,Metro,-0.2588190451025208,-0.9659258262890683,5.720311776607412,1,2,0,1,1,0.13620990845129566,-0.9701896787353569
ORD0805,DP0177,37,4.4,12.29063,76.596645,12.248233,76.675428,2024-03-18,22:20:21,212.0,22.0,Delivered,9.772,Mysuru,Town,-0.5000000000000004,0.8660254037844384,5.3612921657094255,2,0,2,0,0,-1.1562796582283397,-0.2544381524811011
ORD0806,DP0069,31,4.7,10.993208,76.904413,10.9983,76.817625,2024-10-18,15:44:01,234.0,33.0,Delivered,9.49,Coimbatore,Town,-0.7071067811865471,-0.7071067811865479,5.459585514144159,2,0,2,0,0,-0.8297062739261256,-0.7038512997219603
ORD0807,DP0163,36,4.2,21.18754,78.976679,21.157284,79.045201,2025-01-02,01:33:17,358.0,28.0,Delivered,7.861,Nagpur,Town,0.25881904510252074,0.9659258262890683,5.883322388488279,2,0,-1,-1,0,-0.8654255192565112,0.3739644251709806
ORD0808,DP0359,37,3.7,22.88976,72.605684,22.960878,72.547783,2024-06-15,11:25:45,205.0,30.0,Delivered,9.884,Ahmedabad,Town,0.258819045102521,-0.9659258262890682,5.327876168789581,2,4,2,0,0,-1.352575994329924,-0.6700449690371408
ORD0809,DP0344,29,3.6,12.299038,76.663965,12.258606,76.708784,2025-06-02,09:43:35,819.0,26.0,Delivered,6.628,Mysuru,Town,0.7071067811865476,-0.7071067811865475,6.709304340258299,2,4,-1,-1,0,-0.40894461708741464,1.60133630190822
ORD0810,DP0102,36,4.0,23.275814,77.349009,23.307359,77.345047,2025-02-26,21:15:50,147.0,18.0,Delivered,3.531,Bhopal,Town,-0.7071067811865477,0.7071067811865474,4.997212273764115,2,0,2,0,0,-2.4028330485901632,0.33998084605015527
ORD0811,DP0010,38,2.9,31.60993,74.878761,31.638386,74.926983,2025-04-13,12:21:11,258.0,15.0,Delivered,5.555,Amritsar,Town,1.2246467991473532e-16,-1.0,5.556828061699537,2,4,2,-1,0,-2.2560402458583035,0.6752113741566036
ORD0812,DP0154,32,3.9,20.391453,85.808524,20.303512,85.823786,2025-10-05,13:38:16,211.0,32.0,Cancelled,9.907,Bhubaneswar,Town,-0.2588190451025208,-0.9659258262890683,5.356586274672012,2,4,2,0,0,-1.1050065297817004,-0.7354971988305745
ORD0813,DP0016,37,4.1,22.307283,70.843699,22.240334,70.821371,2024-07-12,01:43:11,955.0,25.0,Delivered,7.791,Rajkot,Town,0.25881904510252074,0.9659258262890683,6.862757913051401,2,1,-1,-1,0,0.2342903450662799,1.9418513769444137
ORD0814,DP0153,32,3.1,21.190272,72.826763,21.114376,72.903201,2024-10-16,16:04:43,351.0,30.0,Delivered,11.578,Surat,Town,-0.8660254037844384,-0.5000000000000004,5.863631175598097,2,0,2,-1,0,-0.4041635462847466,-0.11857742319391994
